audio_down_id,time,label,unnature,sharpdecline
exp4_ns_street_-10_377160,47.145,0,,
exp4_ns_street_-10_380120,47.515,0,,
exp4_ns_street_-10_381800,47.725,0,,
exp4_ns_street_-10_383240,47.905,0,,
exp4_ns_street_-10_387080,48.385,0,,
exp4_ns_street_-10_390120,48.765,0,,
exp4_ns_street_-10_391240,48.905,0,,
exp4_ns_street_-10_394040,49.255,0,,
exp4_ns_street_-10_398440,49.805,0,,
exp4_ns_street_-10_399160,49.895,0,,
exp4_ns_street_-10_403720,50.465,0,,
exp4_ns_street_-10_407240,50.905,0,,
exp4_ns_street_-10_413560,51.695,0,,
exp4_ns_street_-10_419400,52.425,0,,
exp4_ns_street_-10_422600,52.825,0,,
exp4_ns_street_-10_431640,53.955,0,,
exp4_ns_street_-10_435080,54.385,0,,
exp4_ns_street_-10_435560,54.445,0,,
exp4_ns_street_-10_436600,54.575,0,,
exp4_ns_street_-10_437240,54.655,0,,
exp4_ns_street_-10_437880,54.735,0,,
exp4_ns_street_-10_439240,54.905,0,,
exp4_ns_street_-10_443080,55.385,0,,
exp4_ns_street_-10_443480,55.435,0,,
exp4_ns_street_-10_443640,55.455,0,,
exp4_ns_street_-10_449560,56.195,0,,
exp4_ns_street_-10_463400,57.925,0,,
exp4_ns_street_-10_465480,58.185,0,,
exp4_ns_street_-10_470280,58.785,0,,
exp4_ns_street_-10_475320,59.415,0,,
exp4_ns_street_-10_480280,60.035,0,,
exp4_ns_street_-10_484040,60.505,0,,
exp4_ns_street_-10_492200,61.525,0,,
exp4_ns_street_-10_492680,61.585,0,,
exp4_ns_street_-10_493080,61.635,0,,
exp4_ns_street_-10_505320,63.165,0,,
exp4_ns_street_-10_509720,63.715,0,,
exp4_ns_street_-10_514120,64.265,0,,
exp4_ns_street_-10_517160,64.645,0,,
exp4_ns_street_-10_518280,64.785,0,,
exp4_ns_street_-10_528440,66.055,0,,
exp4_ns_street_-10_530360,66.295,0,,
exp4_ns_street_-10_531080,66.385,0,,
exp4_ns_street_-10_531480,66.435,0,,
exp4_ns_street_-10_534840,66.855,0,,
exp4_ns_street_-10_535800,66.975,0,,
exp4_ns_street_-10_536920,67.115,0,,
exp4_ns_street_-10_537960,67.245,0,,
exp4_ns_street_-10_539560,67.445,0,,
exp4_ns_street_-10_540680,67.585,0,,
exp4_ns_street_-10_540920,67.615,0,,
exp4_ns_street_-10_546200,68.275,0,,
exp4_ns_street_-10_557240,69.655,0,,
exp4_ns_street_-10_557480,69.685,0,,
exp4_ns_street_-10_563640,70.455,0,,
exp4_ns_street_-10_563880,70.485,0,,
exp4_ns_street_-10_574280,71.785,0,,
exp4_ns_street_-10_577160,72.145,0,,
exp4_ns_street_-10_577640,72.205,0,,
exp4_ns_street_-10_580920,72.615,0,,
exp4_ns_street_-10_588040,73.505,0,,
exp4_ns_street_-10_588440,73.555,0,,
exp4_ns_street_-10_592680,74.085,0,,
exp4_ns_street_-10_594200,74.275,0,,
exp4_ns_street_-10_607560,75.945,0,,
exp4_ns_street_-10_610360,76.295,0,,
exp4_ns_street_-10_610520,76.315,0,,
exp4_ns_street_-10_610840,76.355,0,,
exp4_ns_street_-10_611800,76.475,0,,
exp4_ns_street_-10_612520,76.565,0,,
exp4_ns_street_-10_613880,76.735,0,,
exp4_ns_street_-10_614520,76.815,0,,
exp4_ns_street_-10_619320,77.415,0,,
exp4_ns_street_-10_635000,79.375,0,,
exp4_ns_street_-10_635640,79.455,0,,
exp4_ns_street_-10_647880,80.985,0,,
exp4_ns_street_-10_663160,82.895,0,,
exp4_ns_street_-10_664200,83.025,0,,
exp4_ns_street_-10_664920,83.115,0,,
exp4_ns_street_-10_677160,84.645,0,,
exp4_ns_street_-10_679800,84.975,0,,
exp4_ns_street_-10_680120,85.015,0,,
exp4_ns_street_-10_686520,85.815,0,,
exp4_ns_street_-10_687240,85.905,0,,
exp4_ns_street_-10_687880,85.985,0,,
exp4_ns_street_-10_695160,86.895,0,,
exp4_ns_street_-10_697240,87.155,0,,
exp4_ns_street_-10_700600,87.575,0,,
exp4_ns_street_-10_701480,87.685,0,,
exp4_ns_street_-10_702840,87.855,0,,
exp4_ns_street_-10_706440,88.305,0,,
exp4_ns_street_-10_715160,89.395,0,,
exp4_ns_street_-10_717880,89.735,0,,
exp4_ns_street_-10_720360,90.045,0,,
exp4_ns_street_-10_724040,90.505,0,,
exp4_ns_street_-10_724280,90.535,0,,
exp4_ns_street_-10_733720,91.715,0,,
exp4_ns_street_-10_734200,91.775,0,,
exp4_ns_street_-10_734360,91.795,0,,
exp4_ns_street_-10_751960,93.995,0,,
exp4_ns_street_-10_761800,95.225,0,,
exp4_ns_street_-10_762040,95.255,0,,
exp4_ns_street_-10_763640,95.455,0,,
exp4_ns_street_-10_764200,95.525,0,,
exp4_ns_street_-10_770040,96.255,0,,
exp4_ns_street_-10_772520,96.565,0,,
exp4_ns_street_-10_789800,98.725,0,,
exp4_ns_street_-10_792680,99.085,0,,
exp4_ns_street_-10_792840,99.105,0,,
exp4_ns_street_-10_800120,100.015,0,,
exp4_ns_street_-10_800440,100.055,0,,
exp4_ns_street_-10_805240,100.655,0,,
exp4_ns_street_-10_822920,102.865,0,,
exp4_ns_street_-10_834120,104.265,0,,
exp4_ns_street_-10_834840,104.355,0,,
exp4_ns_street_0_920,0.115,0,,
exp4_ns_street_0_10040,1.255,0,,
exp4_ns_street_0_14040,1.755,0,,
exp4_ns_street_0_18600,2.325,0,,
exp4_ns_street_0_21880,2.735,0,,
exp4_ns_street_0_22120,2.765,0,,
exp4_ns_street_0_26760,3.345,0,,
exp4_ns_street_0_30280,3.785,0,,
exp4_ns_street_0_31880,3.985,0,,
exp4_ns_street_0_32840,4.105,0,,
exp4_ns_street_0_33160,4.145,0,,
exp4_ns_street_0_37960,4.745,0,,
exp4_ns_street_0_38520,4.815,0,,
exp4_ns_street_0_49480,6.185,0,,
exp4_ns_street_0_53080,6.635,0,,
exp4_ns_street_0_56440,7.055,0,,
exp4_ns_street_0_57880,7.235,0,,
exp4_ns_street_0_60920,7.615,0,,
exp4_ns_street_0_64200,8.025,0,,
exp4_ns_street_0_67320,8.415,0,,
exp4_ns_street_0_68840,8.605,0,,
exp4_ns_street_0_70200,8.775,0,,
exp4_ns_street_0_73080,9.135,0,,
exp4_ns_street_0_75640,9.455,0,,
exp4_ns_street_0_79720,9.965,0,,
exp4_ns_street_0_87960,10.995,0,,
exp4_ns_street_0_88680,11.085,0,,
exp4_ns_street_0_90120,11.265,0,,
exp4_ns_street_0_90760,11.345,0,,
exp4_ns_street_0_95800,11.975,0,,
exp4_ns_street_0_96520,12.065,0,,
exp4_ns_street_0_100520,12.565,0,,
exp4_ns_street_0_108520,13.565,0,,
exp4_ns_street_0_108680,13.585,0,,
exp4_ns_street_0_111320,13.915,0,,
exp4_ns_street_0_115640,14.455,0,,
exp4_ns_street_0_115960,14.495,0,,
exp4_ns_street_0_116520,14.565,0,,
exp4_ns_street_0_122040,15.255,0,,
exp4_ns_street_0_124200,15.525,0,,
exp4_ns_street_0_124680,15.585,0,,
exp4_ns_street_0_129320,16.165,0,,
exp4_ns_street_0_129480,16.185,0,,
exp4_ns_street_0_129960,16.245,0,,
exp4_ns_street_0_130360,16.295,0,,
exp4_ns_street_0_131880,16.485,0,,
exp4_ns_street_0_137640,17.205,0,,
exp4_ns_street_0_138840,17.355,0,,
exp4_ns_street_0_139400,17.425,0,,
exp4_ns_street_0_142920,17.865,0,,
exp4_ns_street_0_143080,17.885,0,,
exp4_ns_street_0_148840,18.605,0,,
exp4_ns_street_0_151320,18.915,0,,
exp4_ns_street_0_151560,18.945,0,,
exp4_ns_street_0_152760,19.095,0,,
exp4_ns_street_0_153000,19.125,0,,
exp4_ns_street_0_155320,19.415,0,,
exp4_ns_street_0_165240,20.655,0,,
exp4_ns_street_0_173880,21.735,0,,
exp4_ns_street_0_178120,22.265,0,,
exp4_ns_street_0_178440,22.305,0,,
exp4_ns_street_0_181800,22.725,0,,
exp4_ns_street_0_186440,23.305,0,,
exp4_ns_street_0_186920,23.365,0,,
exp4_ns_street_0_188360,23.545,0,,
exp4_ns_street_0_200120,25.015,0,,
exp4_ns_street_0_200360,25.045,0,,
exp4_ns_street_0_208680,26.085,0,,
exp4_ns_street_0_217800,27.225,0,,
exp4_ns_street_0_221800,27.725,0,,
exp4_ns_street_0_223480,27.935,0,,
exp4_ns_street_0_227960,28.495,0,,
exp4_ns_street_0_232760,29.095,0,,
exp4_ns_street_0_235400,29.425,0,,
exp4_ns_street_0_238280,29.785,0,,
exp4_ns_street_0_242040,30.255,0,,
exp4_ns_street_0_242280,30.285,0,,
exp4_ns_street_0_242440,30.305,0,,
exp4_ns_street_0_245560,30.695,0,,
exp4_ns_street_0_262840,32.855,0,,
exp4_ns_street_0_266200,33.275,0,,
exp4_ns_street_0_275000,34.375,0,,
exp4_ns_street_0_284280,35.535,0,,
exp4_ns_street_0_285080,35.635,0,,
exp4_ns_street_0_285400,35.675,0,,
exp4_ns_street_0_286280,35.785,0,,
exp4_ns_street_0_287480,35.935,0,,
exp4_ns_street_0_292680,36.585,0,,
exp4_ns_street_0_302280,37.785,0,,
exp4_ns_street_0_304280,38.035,0,,
exp4_ns_street_0_306040,38.255,0,,
exp4_ns_street_0_307400,38.425,0,,
exp4_ns_street_0_311960,38.995,0,,
exp4_ns_street_0_312440,39.055,0,,
exp4_ns_street_0_315560,39.445,0,,
exp4_ns_street_0_315800,39.475,0,,
exp4_ns_street_0_327240,40.905,0,,
exp4_ns_street_0_327480,40.935,0,,
exp4_ns_street_0_327640,40.955,0,,
exp4_ns_street_0_328520,41.065,0,,
exp4_ns_street_0_331800,41.475,0,,
exp4_ns_street_0_338600,42.325,0,,
exp4_ns_street_0_340520,42.565,0,,
exp4_ns_street_0_341560,42.695,0,,
exp4_ns_street_0_347240,43.405,0,,
exp4_ns_street_0_348040,43.505,0,,
exp4_ns_street_0_349240,43.655,0,,
exp4_ns_street_0_351640,43.955,0,,
exp4_ns_street_0_355400,44.425,0,,
exp4_ns_street_0_358440,44.805,0,,
exp4_ns_street_0_362280,45.285,0,,
exp4_ns_street_0_371080,46.385,0,,
exp4_ns_street_0_371880,46.485,0,,
exp4_ns_street_0_373160,46.645,0,,
exp4_ns_street_0_373640,46.705,0,,
exp4_ns_street_0_374120,46.765,0,,
exp4_ns_street_0_378520,47.315,0,,
exp4_ns_street_0_381480,47.685,0,,
exp4_ns_street_0_387720,48.465,0,,
exp4_ns_street_0_389480,48.685,0,,
exp4_ns_street_0_393160,49.145,0,,
exp4_ns_street_0_396520,49.565,0,,
exp4_ns_street_0_402680,50.335,0,,
exp4_ns_street_0_412040,51.505,0,,
exp4_ns_street_0_412600,51.575,0,,
exp4_ns_street_0_419960,52.495,0,,
exp4_ns_street_0_421080,52.635,0,,
exp4_ns_street_0_421400,52.675,0,,
exp4_ns_street_0_422760,52.845,0,,
exp4_ns_street_0_425320,53.165,0,,
exp4_ns_street_0_431640,53.955,0,,
exp4_ns_street_0_432120,54.015,0,,
exp4_ns_street_0_435240,54.405,0,,
exp4_ns_street_0_436920,54.615,0,,
exp4_ns_street_0_445720,55.715,0,,
exp4_ns_street_0_450120,56.265,0,,
exp4_ns_street_0_452040,56.505,0,,
exp4_ns_street_0_459960,57.495,0,,
exp4_ns_street_0_462600,57.825,0,,
exp4_ns_street_0_463080,57.885,0,,
exp4_ns_street_0_466280,58.285,0,,
exp4_ns_street_0_468200,58.525,0,,
exp4_ns_street_0_470840,58.855,0,,
exp4_ns_street_0_471320,58.915,0,,
exp4_ns_street_0_472440,59.055,0,,
exp4_ns_street_0_475080,59.385,0,,
exp4_ns_street_0_489240,61.155,0,,
exp4_ns_street_0_491400,61.425,0,,
exp4_ns_street_0_494200,61.775,0,,
exp4_ns_street_0_494600,61.825,0,,
exp4_ns_street_0_497480,62.185,0,,
exp4_ns_street_0_498440,62.305,0,,
exp4_ns_street_0_498760,62.345,0,,
exp4_ns_street_0_499320,62.415,0,,
exp4_ns_street_0_503720,62.965,0,,
exp4_ns_street_0_511880,63.985,0,,
exp4_ns_street_0_512120,64.015,0,,
exp4_ns_street_0_517560,64.695,0,,
exp4_ns_street_0_520680,65.085,0,,
exp4_ns_street_0_524440,65.555,0,,
exp4_ns_street_0_524760,65.595,0,,
exp4_ns_street_0_527480,65.935,0,,
exp4_ns_street_0_529400,66.175,0,,
exp4_ns_street_0_529720,66.215,0,,
exp4_ns_street_0_530440,66.305,0,,
exp4_ns_street_0_531160,66.395,0,,
exp4_ns_street_0_531320,66.415,0,,
exp4_ns_street_0_531640,66.455,0,,
exp4_ns_street_0_531880,66.485,0,,
exp4_ns_street_0_533480,66.685,0,,
exp4_ns_street_0_536520,67.065,0,,
exp4_ns_street_0_543400,67.925,0,,
exp4_ns_street_0_547160,68.395,0,,
exp4_ns_street_0_548600,68.575,0,,
exp4_ns_street_0_551720,68.965,0,,
exp4_ns_street_0_552120,69.015,0,,
exp4_ns_street_0_553000,69.125,0,,
exp4_ns_street_0_555240,69.405,0,,
exp4_ns_street_0_555400,69.425,0,,
exp4_ns_street_0_556360,69.545,0,,
exp4_ns_street_0_560280,70.035,0,,
exp4_ns_street_0_565320,70.665,0,,
exp4_ns_street_0_566520,70.815,0,,
exp4_ns_street_0_566760,70.845,0,,
exp4_ns_street_0_567560,70.945,0,,
exp4_ns_street_0_570200,71.275,0,,
exp4_ns_street_0_570600,71.325,0,,
exp4_ns_street_0_573320,71.665,0,,
exp4_ns_street_0_579400,72.425,0,,
exp4_ns_street_0_580440,72.555,0,,
exp4_ns_street_0_581640,72.705,0,,
exp4_ns_street_0_582280,72.785,0,,
exp4_ns_street_0_585880,73.235,0,,
exp4_ns_street_0_594520,74.315,0,,
exp4_ns_street_0_596360,74.545,0,,
exp4_ns_street_0_596520,74.565,0,,
exp4_ns_street_0_599960,74.995,0,,
exp4_ns_street_0_600120,75.015,0,,
exp4_ns_street_0_602360,75.295,0,,
exp4_ns_street_0_615240,76.905,0,,
exp4_ns_street_0_615480,76.935,0,,
exp4_ns_street_0_616600,77.075,0,,
exp4_ns_street_0_622200,77.775,0,,
exp4_ns_street_0_624120,78.015,0,,
exp4_ns_street_0_624280,78.035,0,,
exp4_ns_street_0_627320,78.415,0,,
exp4_ns_street_0_627640,78.455,0,,
exp4_ns_street_0_630760,78.845,0,,
exp4_ns_street_0_638600,79.825,0,,
exp4_ns_street_0_639320,79.915,0,,
exp4_ns_street_0_639800,79.975,0,,
exp4_ns_street_0_640280,80.035,0,,
exp4_ns_street_0_640760,80.095,0,,
exp4_ns_street_0_644680,80.585,0,,
exp4_ns_street_0_644920,80.615,0,,
exp4_ns_street_0_645480,80.685,0,,
exp4_ns_street_0_646600,80.825,0,,
exp4_ns_street_0_652360,81.545,0,,
exp4_ns_street_0_657880,82.235,0,,
exp4_ns_street_0_662520,82.815,0,,
exp4_ns_street_0_667720,83.465,0,,
exp4_ns_street_0_668040,83.505,0,,
exp4_ns_street_0_675880,84.485,0,,
exp4_ns_street_0_677880,84.735,0,,
exp4_ns_street_0_681480,85.185,0,,
exp4_ns_street_0_684280,85.535,0,,
exp4_ns_street_0_684760,85.595,0,,
exp4_ns_street_0_686200,85.775,0,,
exp4_ns_street_0_689880,86.235,0,,
exp4_ns_street_0_692280,86.535,0,,
exp4_ns_street_0_695400,86.925,0,,
exp4_ns_street_0_695640,86.955,0,,
exp4_ns_street_0_700040,87.505,0,,
exp4_ns_street_0_701880,87.735,0,,
exp4_ns_street_0_705560,88.195,0,,
exp4_ns_street_0_707160,88.395,0,,
exp4_ns_street_0_713160,89.145,0,,
exp4_ns_street_0_714360,89.295,0,,
exp4_ns_street_0_717000,89.625,0,,
exp4_ns_street_0_717560,89.695,0,,
exp4_ns_street_0_718520,89.815,0,,
exp4_ns_street_0_721720,90.215,0,,
exp4_ns_street_0_722360,90.295,0,,
exp4_ns_street_0_732680,91.585,0,,
exp4_ns_street_0_733960,91.745,0,,
exp4_ns_street_0_739960,92.495,0,,
exp4_ns_street_0_744040,93.005,0,,
exp4_ns_street_0_744360,93.045,0,,
exp4_ns_street_0_747960,93.495,0,,
exp4_ns_street_0_749480,93.685,0,,
exp4_ns_street_0_749720,93.715,0,,
exp4_ns_street_0_751640,93.955,0,,
exp4_ns_street_0_759240,94.905,0,,
exp4_ns_street_0_768040,96.005,0,,
exp4_ns_street_0_771560,96.445,0,,
exp4_ns_street_0_775640,96.955,0,,
exp4_ns_street_0_776360,97.045,0,,
exp4_ns_street_0_779640,97.455,0,,
exp4_ns_street_0_784920,98.115,0,,
exp4_ns_street_0_785560,98.195,0,,
exp4_ns_street_0_786600,98.325,0,,
exp4_ns_street_0_787960,98.495,0,,
exp4_ns_street_10_15400,1.925,0,,
exp4_ns_street_10_16600,2.075,0,,
exp4_ns_street_10_27640,3.455,0,,
exp4_ns_street_10_29320,3.665,0,,
exp4_ns_street_10_29960,3.745,0,,
exp4_ns_street_10_30440,3.805,0,,
exp4_ns_street_10_35080,4.385,0,,
exp4_ns_street_10_35560,4.445,0,,
exp4_ns_street_10_51880,6.485,0,,
exp4_ns_street_10_53720,6.715,0,,
exp4_ns_street_10_54520,6.815,0,,
exp4_ns_street_10_59400,7.425,0,,
exp4_ns_street_10_59640,7.455,0,,
exp4_ns_street_10_63480,7.935,0,,
exp4_ns_street_10_65000,8.125,0,,
exp4_ns_street_10_75480,9.435,0,,
exp4_ns_street_10_94840,11.855,0,,
exp4_ns_street_10_107000,13.375,0,,
exp4_ns_street_10_112680,14.085,0,,
exp4_ns_street_10_117560,14.695,0,,
exp4_ns_street_10_118760,14.845,0,,
exp4_ns_street_10_120440,15.055,0,,
exp4_ns_street_10_123160,15.395,0,,
exp4_ns_street_10_124680,15.585,0,,
exp4_ns_street_10_136600,17.075,0,,
exp4_ns_street_10_140600,17.575,0,,
exp4_ns_street_10_144840,18.105,0,,
exp4_ns_street_10_149480,18.685,0,,
exp4_ns_street_10_151640,18.955,0,,
exp4_ns_street_10_152120,19.015,0,,
exp4_ns_street_10_152760,19.095,0,,
exp4_ns_street_10_160520,20.065,0,,
exp4_ns_street_10_163480,20.435,0,,
exp4_ns_street_10_168680,21.085,0,,
exp4_ns_street_10_169480,21.185,0,,
exp4_ns_street_10_172440,21.555,0,,
exp4_ns_street_10_173000,21.625,0,,
exp4_ns_street_10_173800,21.725,0,,
exp4_ns_street_10_175880,21.985,0,,
exp4_ns_street_10_178120,22.265,0,,
exp4_ns_street_10_178760,22.345,0,,
exp4_ns_street_10_184840,23.105,0,,
exp4_ns_street_10_185240,23.155,0,,
exp4_ns_street_10_196040,24.505,0,,
exp4_ns_street_10_198040,24.755,0,,
exp4_ns_street_10_200120,25.015,0,,
exp4_ns_street_10_201720,25.215,0,,
exp4_ns_street_10_201960,25.245,0,,
exp4_ns_street_10_203160,25.395,0,,
exp4_ns_street_10_205640,25.705,0,,
exp4_ns_street_10_214520,26.815,0,,
exp4_ns_street_10_220680,27.585,0,,
exp4_ns_street_10_221320,27.665,0,,
exp4_ns_street_10_231800,28.975,0,,
exp4_ns_street_10_234520,29.315,0,,
exp4_ns_street_10_244360,30.545,0,,
exp4_ns_street_10_260120,32.515,0,,
exp4_ns_street_10_264200,33.025,0,,
exp4_ns_street_10_268360,33.545,0,,
exp4_ns_street_10_272280,34.035,0,,
exp4_ns_street_10_289400,36.175,0,,
exp4_ns_street_10_305560,38.195,0,,
exp4_ns_street_10_307960,38.495,0,,
exp4_ns_street_10_310920,38.865,0,,
exp4_ns_street_10_311800,38.975,0,,
exp4_ns_street_10_312120,39.015,0,,
exp4_ns_street_10_313160,39.145,0,,
exp4_ns_street_10_315560,39.445,0,,
exp4_ns_street_10_334600,41.825,0,,
exp4_ns_street_10_348360,43.545,0,,
exp4_ns_street_10_348680,43.585,0,,
exp4_ns_street_10_354200,44.275,0,,
exp4_ns_street_10_358360,44.795,0,,
exp4_ns_street_10_358600,44.825,0,,
exp4_ns_street_10_366600,45.825,0,,
exp4_ns_street_10_368520,46.065,0,,
exp4_ns_street_10_369560,46.195,0,,
exp4_ns_street_10_374920,46.865,0,,
exp4_ns_street_10_380680,47.585,0,,
exp4_ns_street_10_385240,48.155,0,,
exp4_ns_street_10_392600,49.075,0,,
exp4_ns_street_10_395000,49.375,0,,
exp4_ns_street_10_396120,49.515,0,,
exp4_ns_street_10_397960,49.745,0,,
exp4_ns_street_10_398200,49.775,0,,
exp4_ns_street_10_418200,52.275,0,,
exp4_ns_street_10_421320,52.665,0,,
exp4_ns_street_10_428600,53.575,0,,
exp4_ns_street_10_433320,54.165,0,,
exp4_ns_street_10_442280,55.285,0,,
exp4_ns_street_10_442520,55.315,0,,
exp4_ns_street_10_445640,55.705,0,,
exp4_ns_street_10_451960,56.495,0,,
exp4_ns_street_10_459320,57.415,0,,
exp4_ns_street_10_470680,58.835,0,,
exp4_ns_street_10_471560,58.945,0,,
exp4_ns_street_10_471720,58.965,0,,
exp4_ns_street_10_484280,60.535,0,,
exp4_ns_street_10_489720,61.215,0,,
exp4_ns_street_10_490680,61.335,0,,
exp4_ns_street_10_492760,61.595,0,,
exp4_ns_street_10_493720,61.715,0,,
exp4_ns_street_10_493880,61.735,0,,
exp4_ns_street_10_494840,61.855,0,,
exp4_ns_street_10_496120,62.015,0,,
exp4_ns_street_10_499480,62.435,0,,
exp4_ns_street_10_513160,64.145,0,,
exp4_ns_street_10_518200,64.775,0,,
exp4_ns_street_10_519960,64.995,0,,
exp4_ns_street_10_528200,66.025,0,,
exp4_ns_street_10_532760,66.595,0,,
exp4_ns_street_10_534840,66.855,0,,
exp4_ns_street_10_540520,67.565,0,,
exp4_ns_street_10_541000,67.625,0,,
exp4_ns_street_10_544920,68.115,0,,
exp4_ns_street_10_547400,68.425,0,,
exp4_ns_street_10_549400,68.675,0,,
exp4_ns_street_10_552440,69.055,0,,
exp4_ns_street_10_553720,69.215,0,,
exp4_ns_street_10_556120,69.515,0,,
exp4_ns_street_10_562600,70.325,0,,
exp4_ns_street_10_568840,71.105,0,,
exp4_ns_street_10_578840,72.355,0,,
exp4_ns_street_10_583720,72.965,0,,
exp4_ns_street_10_586920,73.365,0,,
exp4_ns_street_10_588360,73.545,0,,
exp4_ns_street_10_589720,73.715,0,,
exp4_ns_street_10_595080,74.385,0,,
exp4_ns_street_10_598680,74.835,0,,
exp4_ns_street_10_600280,75.035,0,,
exp4_ns_street_10_601880,75.235,0,,
exp4_ns_street_10_602200,75.275,0,,
exp4_ns_street_10_613160,76.645,0,,
exp4_ns_street_10_615320,76.915,0,,
exp4_ns_street_10_617800,77.225,0,,
exp4_ns_street_10_619160,77.395,0,,
exp4_ns_street_10_620440,77.555,0,,
exp4_ns_street_10_620600,77.575,0,,
exp4_ns_street_10_624360,78.045,0,,
exp4_ns_street_10_627880,78.485,0,,
exp4_ns_street_10_644040,80.505,0,,
exp4_ns_street_10_645800,80.725,0,,
exp4_ns_street_10_656760,82.095,0,,
exp4_ns_street_10_660440,82.555,0,,
exp4_ns_street_10_663320,82.915,0,,
exp4_ns_street_10_672920,84.115,0,,
exp4_ns_street_10_677000,84.625,0,,
exp4_ns_street_10_677640,84.705,0,,
exp4_ns_street_10_679800,84.975,0,,
exp4_ns_street_10_681640,85.205,0,,
exp4_ns_street_10_682120,85.265,0,,
exp4_ns_street_10_687720,85.965,0,,
exp4_ns_street_10_690520,86.315,0,,
exp4_ns_street_10_695160,86.895,0,,
exp4_ns_street_10_696920,87.115,0,,
exp4_ns_street_10_703000,87.875,0,,
exp4_ns_street_10_709640,88.705,0,,
exp4_ns_street_10_713000,89.125,0,,
exp4_ns_street_10_713720,89.215,0,,
exp4_ns_street_10_715880,89.485,0,,
exp4_ns_street_10_716680,89.585,0,,
exp4_ns_street_10_717000,89.625,0,,
exp4_ns_street_10_724280,90.535,0,,
exp4_ns_street_10_726280,90.785,0,,
exp4_ns_street_10_726680,90.835,0,,
exp4_ns_street_10_729480,91.185,0,,
exp4_ns_street_10_737080,92.135,0,,
exp4_ns_street_10_740120,92.515,0,,
exp4_ns_street_10_745640,93.205,0,,
exp4_ns_street_10_747000,93.375,0,,
exp4_ns_street_10_747240,93.405,0,,
exp4_ns_street_10_755560,94.445,0,,
exp4_ns_street_10_756200,94.525,0,,
exp4_ns_street_10_764680,95.585,0,,
exp4_ns_street_10_767640,95.955,0,,
exp4_ns_street_10_772520,96.565,0,,
exp4_ns_street_10_773000,96.625,0,,
exp4_ns_street_10_773400,96.675,0,,
exp4_ns_street_10_776040,97.005,0,,
exp4_ns_street_10_780280,97.535,0,,
exp4_ns_street_10_780760,97.595,0,,
exp4_ns_street_10_783640,97.955,0,,
exp4_ns_street_10_783800,97.975,0,,
exp4_ns_street_20_6680,0.835,0,,
exp4_ns_street_20_22440,2.805,0,,
exp4_ns_street_20_36840,4.605,0,,
exp4_ns_street_20_40600,5.075,0,,
exp4_ns_street_20_57640,7.205,0,,
exp4_ns_street_20_59320,7.415,0,,
exp4_ns_street_20_64840,8.105,0,,
exp4_ns_street_20_81320,10.165,0,,
exp4_ns_street_20_81480,10.185,0,,
exp4_ns_street_20_100520,12.565,0,,
exp4_ns_street_20_112840,14.105,0,,
exp4_ns_street_20_127160,15.895,0,,
exp4_ns_street_20_127880,15.985,0,,
exp4_ns_street_20_128360,16.045,0,,
exp4_ns_street_20_130280,16.285,0,,
exp4_ns_street_20_146760,18.345,0,,
exp4_ns_street_20_151080,18.885,0,,
exp4_ns_street_20_151720,18.965,0,,
exp4_ns_street_20_153800,19.225,0,,
exp4_ns_street_20_155320,19.415,0,,
exp4_ns_street_20_157640,19.705,0,,
exp4_ns_street_20_159400,19.925,0,,
exp4_ns_street_20_166360,20.795,0,,
exp4_ns_street_20_167400,20.925,0,,
exp4_ns_street_20_171800,21.475,0,,
exp4_ns_street_20_175560,21.945,0,,
exp4_ns_street_20_180200,22.525,0,,
exp4_ns_street_20_182120,22.765,0,,
exp4_ns_street_20_191320,23.915,0,,
exp4_ns_street_20_202040,25.255,0,,
exp4_ns_street_20_203880,25.485,0,,
exp4_ns_street_20_204280,25.535,0,,
exp4_ns_street_20_204520,25.565,0,,
exp4_ns_street_20_205800,25.725,0,,
exp4_ns_street_20_206440,25.805,0,,
exp4_ns_street_20_207640,25.955,0,,
exp4_ns_street_20_211000,26.375,0,,
exp4_ns_street_20_211160,26.395,0,,
exp4_ns_street_20_221080,27.635,0,,
exp4_ns_street_20_236840,29.605,0,,
exp4_ns_street_20_237880,29.735,0,,
exp4_ns_street_20_239480,29.935,0,,
exp4_ns_street_20_250520,31.315,0,,
exp4_ns_street_20_266200,33.275,0,,
exp4_ns_street_20_266760,33.345,0,,
exp4_ns_street_20_267400,33.425,0,,
exp4_ns_street_20_278520,34.815,0,,
exp4_ns_street_20_278840,34.855,0,,
exp4_ns_street_20_295000,36.875,0,,
exp4_ns_street_20_310360,38.795,0,,
exp4_ns_street_20_316840,39.605,0,,
exp4_ns_street_20_317960,39.745,0,,
exp4_ns_street_20_319240,39.905,0,,
exp4_ns_street_20_321800,40.225,0,,
exp4_ns_street_20_339640,42.455,0,,
exp4_ns_street_20_354920,44.365,0,,
exp4_ns_street_20_359160,44.895,0,,
exp4_ns_street_20_359400,44.925,0,,
exp4_ns_street_20_359560,44.945,0,,
exp4_ns_street_20_364440,45.555,0,,
exp4_ns_street_20_372280,46.535,0,,
exp4_ns_street_20_374120,46.765,0,,
exp4_ns_street_20_374280,46.785,0,,
exp4_ns_street_20_375800,46.975,0,,
exp4_ns_street_20_381160,47.645,0,,
exp4_ns_street_20_398440,49.805,0,,
exp4_ns_street_20_404360,50.545,0,,
exp4_ns_street_20_406920,50.865,0,,
exp4_ns_street_20_424280,53.035,0,,
exp4_ns_street_20_425720,53.215,0,,
